t,ytt,x,xt,xtt,xtt_ytt,f,
56.42,0,0.4985721344429888,2.1447186560183398,-13.469763735666223,-13.469763735666223,0.6414250934625626,
56.44,0,0.5372712944498922,1.7206366007428833,-13.977914141831924,-13.977914141831924,0.6752676644179234,
56.46,0,0.5672385402976375,1.272706599364002,-14.326343629728113,-14.326343629728113,0.7014741413481241,
56.48,0,0.5880686373172215,0.8081453443919352,-14.51077766041681,-14.51077766041681,0.7196901449065106,
56.5,0,0.5995029511678084,0.3343766188678459,-14.529550383670689,-14.529550383670689,0.7296894983225879,
56.52,0,0.6014324101327313,-0.14108689641923194,-14.38361121554881,-14.38361121554881,0.7313768179417789,
56.54,0,0.59389809534212,-0.6107623246125409,-13.90910492490832,-13.90910492490832,0.7163081883605563,
56.56,0,0.5770894674667518,-1.0673139345854252,-13.073410992223243,-13.073410992223243,0.68269093260982,
56.58,0,0.5513402754976313,-1.5036672894802077,-11.892372299398733,-11.892372299398733,0.6311925486715789,
56.6,0,0.5171222293006019,-1.913118432553068,-10.387138537657414,-10.387138537657414,0.5627564562775201,
56.62,0,0.4750365521556721,-2.2894364321512715,-8.583794056613554,-8.583794056613554,0.47858510198766047,
56.64,0,0.42580356192601276,-2.626957724591259,-6.512910978884663,-6.512910978884663,0.3801191215283418,
56.66,0,0.3702504593578186,-2.920670834298835,-4.209035162753352,-4.209035162753352,0.26901291639195346,
56.68,0,0.30929752883971023,-3.1662902124294217,-1.7101135934803666,-1.7101135934803666,0.14710705535573676,
56.7,0,0.24394298035034828,-3.36031811560441,0.9431273603516089,0.9431273603516089,0.016397958377012856,
56.72,0,0.17524668095353058,-3.5000936424049507,2.3989180504323206,2.3989180504323206,-0.054683743628594274,
56.74,0,0.10431303978114655,-3.583828253660593,3.6961074890797807,3.6961074890797807,-0.11880091501993884,
56.76,0,0.03227332176158247,-3.6106273199896726,4.991567733554147,4.991567733554147,-0.1839178732206239,
56.78,0,-0.03973232774127055,-3.580497463007602,6.264958417456385,6.264958417456385,-0.24900403676747604,
56.8,0,-0.1105728627907601,-3.494339681573614,7.496438701751135,7.496438701751135,-0.3130370492020754,
56.82,0,-0.1791440387212651,-3.3539284778467597,8.666975247813417,8.666975247813417,-0.375018779830531,
56.84,0,-0.2443855599325176,-3.1618774162698,9.758635190269906,9.758635190269906,-0.43399082367596226,
56.86,0,-0.30529740838216235,-2.921591758502533,10.75485961932628,10.75485961932628,-0.48904926086119405,
56.88,0,-0.3609551023889867,-2.6372090155495878,11.640713422222113,11.640713422222113,-0.539358449095449,
56.9,0,-0.4105236540462342,-2.313528441845234,12.403107736058736,12.403107736058736,-0.5841636398300506,
56.92,0,-0.45327001573134523,-1.955930662096435,13.03099172270745,13.03099172270745,-0.6228022287029944,
56.94,0,-0.4885738315104716,-1.5702887677678228,13.515510883202516,13.515510883202516,-0.6547134737718568,
56.96,0,-0.5159363372520321,-1.162872344073278,13.850129675632845,13.850129675632845,-0.6794465403581992,
56.98,0,-0.5349872835229332,-0.7402459884364246,14.030716778179919,14.030716778179919,-0.6966667586781663,
57,0,-0.5454897873516138,-0.30916395620338355,14.055591938299267,14.055591938299267,-0.7061600093684175,
57.02,0,-0.5473430521876967,0.12353738205013715,13.92553396052875,13.92553396052875,-0.7078351820673617,
57.04,0,-0.5405829293371401,0.5510475655445396,13.497487465361617,13.497487465361617,-0.6943149363662485,
57.06,0,-0.5253803282657074,0.9666888498189861,12.740619758966513,12.740619758966513,-0.663909734223383,
57.08,0,-0.5020375169051017,1.3640201258352014,11.669292141879904,11.669292141879904,-0.6172241115021716,
57.1,0,-0.47098238593792063,1.7369363406477203,10.302698611896375,10.302698611896375,-0.5551138495678095,
57.12,0,-0.4327607824704372,2.079761891403166,8.664528000892968,8.664528000892968,-0.47867064263284265,
57.14,0,-0.38802704804285454,2.3873365705972467,6.782558029848074,6.782558029848074,-0.3892031737776773,
57.16,0,-0.3375329231251886,2.655092768229373,4.688188171369761,4.688188171369761,-0.2882149239423455,
57.18,0,-0.28211500469358525,2.8791227835827837,2.4159191187125604,2.4159191187125604,-0.17737908707913874,
57.2,0,-0.2226809648132548,3.056235263366344,0.0027874405611887365,0.0027874405611887365,-0.05851100731847786,
57.22,0,-0.16019475605856243,3.1839999611788365,-1.7762209782987055,-1.7762209782987055,0.02917448605066623,
57.24,0,-0.09566104382259313,3.2607802027907336,-2.9235223828166492,-2.9235223828166492,0.08583105960268475,
57.26,0,-0.03010911591192912,3.285752639519269,-4.068938172859108,-4.068938172859108,0.1433815629979799,
57.28,0,0.03542347384593691,3.2589140748308516,-5.194486549327164,-5.194486549327164,0.2009150887014858,
57.3,0,0.09990726900452365,3.1810753540151215,-6.282632925603685,-6.282632925603685,0.25752783817352753,
