t,ytt,x,xt,h,f,xtt,xtt+ytt,K,
33.5,-54.9,-3.1199292520947446,12.027980040081188,0.03,-3.8857735583057638,128.07716928103906,73.17716928103906,2,
33.52,-52.2,-2.8551703951267196,14.447905656721325,0.03,-3.3562558443697137,113.91539238297456,61.71539238297456,2,
33.54,-60.9,-2.543879360249636,16.68119783098704,0.03,-2.7336737746155464,109.41382504359666,48.51382504359666,2,
33.56,-67.4,-2.1892070220444038,18.786035989536142,0.03,-2.024329098205082,101.06999081131369,33.66999081131368,2,
33.58,-70.3,-1.7946194240497548,20.672723809928748,0.03,-1.2351539022157842,87.59879122794678,17.29879122794678,2,
33.6,-73.1,-1.3651318649906063,22.276032095986096,0.03,-0.3761787840974873,72.73203737778815,-0.3679626222118486,2,
33.62,-72.1,-0.9065220828205187,23.584946121022664,0.03,0.3323251207559642,58.15936512586871,-13.940634874131284,1.5448948810051417,
33.64,-68.6,-0.4246684909167639,24.60041306935282,0.03,0.924265909560394,43.38732970714666,-25.212670292853332,1.22846607091945,
33.66,-63.2,0.07423743907997878,25.290179930321447,0.03,1.5371549171419066,25.58935638971611,-37.610643610283894,1.22846607091945,
33.68,-55.3,0.583114555667215,25.597531728402167,0.03,2.1622931891366477,5.145823418355846,-50.15417658164415,1.2284660709194504,
33.7,-44.7,1.0937869470788832,25.469707412764656,0.03,2.789636895341179,-17.928254982107013,-62.628254982107016,1.22846607091945,
33.72,-31.4,1.5970488638039517,24.8564842597422,0.03,3.4078770848238156,-43.39406032013847,-74.79406032013847,1.2284660709194501,
33.74,-30.1,2.0842065490512915,23.859284264991807,0.03,4.006333772337829,-56.32593915490077,-86.42593915490077,1.2284660709194495,
33.76,-34.7,2.5494882505418968,22.668885884068715,0.03,4.577916556038709,-62.71389893740853,-97.41389893740853,1.2284660709194506,
33.78,-34.6,2.989281906498736,21.31047971161521,0.03,5.118188140587308,-73.12671830794224,-107.72671830794224,1.2284660709194495,
33.8,-19.9,3.3984441170987356,19.60574134838471,0.03,5.620830033811806,-97.34711801510747,-117.24711801510747,1.2284660709194493,
33.82,11.6,3.7670959466111404,17.259441602855755,0.03,6.073706298350176,-137.28285653778815,-125.68285653778815,1.2284660709194493,
33.84,47.8,4.080483903668459,14.079354102876056,0.031982233890254466,6.458692770629854,-180.72589346018174,-132.92589346018173,1.228466070919451,
33.86,70,4.323139388038354,10.186194334113448,0.0376197999013277,6.7567868001007945,-208.590083416079,-138.590083416079,1.2284660709194497,
33.88,70.8,4.484782434277019,5.978110289753051,0.041118552799243584,6.955359798005058,-212.21832101996068,-141.41832101996067,1.2284660709194484,
33.9,65.4,4.562413638104889,1.7850100930339377,0.04273239211774808,7.050727097952229,-207.09169865195062,-141.69169865195062,1.228466070919447,
33.92,62.9,4.557122372115725,-2.3141366919504067,0.04262370562850903,7.0401445659738995,-202.82297984648378,-139.92297984648377,2,
33.94,67.8,4.470341934913768,-6.363907028245281,0.04081372787531347,6.8665836915699865,-202.1540537830037,-134.35405378300368,2,
33.96,77.5,4.302504058550592,-10.419880608072347,0.03715901239272476,6.530907938843634,-203.44330419970305,-125.94330419970305,2,
33.98,81,4.054161409887361,-14.41438425825073,0.03134043800165011,6.0342226415171725,-196.00706081813513,-115.00706081813513,2,
34,64.1,3.7297759724325643,-18.02415948722897,0.03,5.385451766607579,-164.97046207968907,-100.87046207968908,2,
34.02,40.1,3.340372080537994,-20.91622970222808,0.03,4.606643982818438,-124.2365594202218,-84.1365594202218,2,
34.04,17.1,2.901342422705127,-22.986736081058627,0.03,3.7285846671527043,-82.81407846283281,-65.71407846283282,2,
34.06,4.2,2.4282805151968887,-24.3194546697652,0.03,2.7824608521362277,-50.45778040782436,-46.257780407824356,2,
34.08,2.3,1.93399148291079,-25.109448558844683,0.03,1.7938827875640304,-28.541608500124077,-26.241608500124077,2,
34.1,4.5,1.4279019335593945,-25.499506376294875,0.03,0.7817036888612394,-10.464173244894935,-5.964173244894935,2,
34.12,12.6,0.91678007699796,-25.612679279848578,0.03,-0.1341403715015527,-0.8531171104752389,11.74688288952476,1.791831142820072,
34.14,23.2,0.40423542485332914,-25.641785934614514,0.03,-0.7057951741553845,-2.0575483661183576,21.14245163388164,1.1153268310611915,
34.16,33.5,-0.1089112573236522,-25.67288228308362,0.03,-1.2781214370574014,-1.0520864807922337,32.447913519207766,1.1153268310611915,
34.18,42,-0.6222981891528142,-25.665810899832586,0.03,-1.8507156568426486,1.7592248058958404,43.75922480589584,1.1153268310611915,
34.2,44.1,-1.1343454549368301,-25.538915678569005,0.03,-2.4218157111430827,10.930297320462252,55.03029732046225,1.1153268310611915,
34.22,45.6,-1.641973703902584,-25.223909218006376,0.03,-2.9879871174191983,20.570348735800643,66.17034873580064,1.1153268310611912,
34.24,47.9,-2.1414769968145517,-24.726420073190408,0.03,-3.5450965422073337,29.178565745796256,77.07856574579625,1.115326831061192,
34.26,48.5,-2.6291700019110587,-24.042880436460273,0.03,-4.0890336361123305,39.17539792721712,87.67539792721712,1.115326831061192,
34.28,46.1,-3.1009331562570734,-23.13343499814121,0.03,-4.615203740060503,51.76914590468905,97.86914590468905,1.1153268310611912,
34.3,39.9,-3.5516613219920097,-21.939381575352392,0.03,-5.117912956819673,67.6361963741929,107.53619637419291,1.1153268310611917,
34.32,32.5,-3.9752826990200405,-20.422756127450675,0.03,-5.590389244830124,84.02634841597875,116.52634841597875,1.1153268310611903,
34.34,31.4,-4.365841298536089,-18.63310382415423,0.03856293868244329,-6.025989729972055,94.93888191366574,126.33888191366574,1.1153268310611912,
34.36,34.6,-4.718995181481787,-16.68228447041559,0.045865475612274026,-6.419871731114837,100.14305346019825,134.74305346019824,1.115326831061193,
34.38,39.2,-5.032375101650619,-14.655707546467548,0.05169090784069192,-6.769392764394948,102.51463893460571,141.71463893460572,1.1153268310611903,
34.4,43,-5.304801066541335,-12.586888942604116,0.056329745697152336,-7.073236752515299,104.36722145173741,147.3672214517374,1.1153268310611912,
34.42,39.9,-5.534915054064852,-10.424509809747502,0.05997823851166095,-7.329889057002757,111.87069183392393,151.77069183392393,1.1153268310611915,
34.44,29.6,-5.719688942459221,-8.05287902968945,0.06274705027143651,-7.5359723324085035,125.29238617188119,154.89238617188118,1.115326831061193,
34.46,14.4,-5.853997421971404,-5.377968921528853,0.06467682854948911,-7.685770183247473,142.1986246441785,156.5986246441785,1.1153268310611897,
34.48,-2,-5.9314634132087445,-2.3686302022051837,0.06575995196688372,-7.77217008176923,158.7352472881885,156.7352472881885,1.1153268310611897,
34.5,-16.6,-5.945782710144575,0.9367005086221627,0.06595784178281236,-7.788140777843693,171.79782379454613,155.19782379454614,1.1153268310611626,
34.52,-19.5,-5.892831559555471,4.358414550288154,0.06522247414209408,-7.6822384766654865,170.37358037205306,150.87358037205306,2,
34.54,-18.5,-5.772434943344632,7.681247070795788,0.06351294626255269,-7.441445244243808,161.90967167871025,143.40967167871025,2,
34.56,-16.2,-5.587626506758556,10.79959658781183,0.060782097764248984,-7.071828371071656,149.9252800228939,133.7252800228939,2,
34.58,-10.5,-5.343370085465618,13.62604554148205,0.05695766611865162,-6.583315528485779,132.71961534412802,122.21961534412802,2,
34.6,-9.7,-5.045676645973109,16.143298407768803,0.0519260944830392,-5.987928649500762,119.00567128454736,109.30567128454736,2,
34.62,-9.8,-4.700396580856805,18.38470810386164,0.04550154211902086,-5.297368519268153,105.13529832473645,95.33529832473646,2,
34.64,-6.7,-4.313454030281571,20.309546953661737,0.037403937360150526,-4.523483418117686,87.34858665527332,80.64858665527332,2,
34.66,5.1,-3.892536601457095,21.782195928785868,0.03,-3.6816485604687337,59.91631085713953,65.01631085713953,2,
34.68,21.2,-3.4483286011620877,22.638604100714833,0.03,-2.793232559878719,25.72450633575715,46.92450633575715,2,
34.7,34,-2.993519418392938,22.842314176200123,0.03,-1.8836141943404199,-5.353498787227984,28.646501212772016,2,
34.72,39.4,-2.540081615011438,22.50146616194988,0.03,-0.9767385875774197,-28.731302637795984,10.668697362204014,2,
34.74,39.9,-2.0975826186495126,21.748433474242677,0.03,-0.09174059485356878,-46.571966132924345,-6.6719661329243465,2,
34.76,38.2,-1.6725369032653654,20.756138064172028,0.03,0.41252156922624184,-52.65757487414053,-14.457574874140526,1.1863715968153434,
34.78,32.3,-1.2681696888344758,19.68058337891695,0.03,0.8524503988410144,-54.89789365136731,-22.597893651367315,1.087943863683243,
34.8,27.6,-0.8858587130296612,18.55051420156451,0.03,1.2683832789866152,-58.109024083876754,-30.509024083876753,1.087943863683243,
34.82,27.9,-0.527238953853101,17.311461716091515,0.03,1.6585414453783165,-65.79622446342302,-37.89622446342302,1.0879438636832437,
34.84,31.5,-0.19520755529777062,15.891678139441531,0.03,2.0197729679867535,-76.18213320157541,-44.68213320157541,1.0879438636832433,
34.86,28.6,0.10706991219035017,14.336068609370546,0.03,2.348633883870166,-79.378819805523,-50.77881980552299,1.0879438636832441,
34.88,13.2,0.378914982405062,12.848438412100633,0.03,2.644386059882802,-69.3841999214684,-56.18419992146839,1.0879438636832437,
34.9,-0.7,0.6229142817009872,11.55149151749188,0.03,2.909843600294815,-60.31048953940683,-61.010489539406834,1.0879438636832435,
34.92,-1.8,0.8415585336111236,10.312933673521773,0.03,3.1477162724900616,-63.54529485760396,-65.34529485760396,1.0879438636832444,
34.94,-6.4,1.0351867663791634,9.049889603282178,0.03,3.358372920165881,-62.759112166355386,-69.15911216635538,1.0879438636832424,
34.96,-13.1,1.203975378573754,7.828971616176881,0.03,3.542005455062596,-59.33268654417429,-72.43268654417429,1.087943863683242,
34.98,-22.2,1.3493200909737404,6.705499623821771,0.03,3.7001323430369673,-53.01451269133676,-75.21451269133676,1.0879438636832437,
35,-28.8,1.4732522725618815,5.687718534992338,0.03,3.834963599508663,-48.76359619160654,-77.56359619160654,1.0879438636832435,
35.02,-19.1,1.5760913746549334,4.596191674312857,0.03,3.946846769577493,-60.38908987634154,-79.48908987634154,1.0879438636832424,
35.04,-1.5,1.6540403432282118,3.1987051830149826,0.03,4.031650871617229,-79.35955925344592,-80.85955925344592,1.0879438636832393,
35.06,20.7,1.699862987009777,1.3835591951415396,0.03,4.081503335737126,-102.15503953389837,-81.45503953389837,1.0879438636832381,
35.08,36.9,1.705521481034726,-0.8177097926466497,0.03,4.087659459589257,-117.97185924492058,-81.07185924492057,1.0879438636831733,
35.1,52.6,1.6642352014477793,-3.3109181660480234,0.03,4.005086900415364,-131.3489780952168,-78.74897809521681,1.9999999999999893,
35.12,62.5,1.5712182505024312,-5.990776928486775,0.03,3.819052998524668,-136.63689814865833,-74.13689814865833,2,
35.14,60.5,1.424953789631794,-8.635669158576952,0.03,3.5265240767833936,-127.85232486035942,-67.35232486035942,2,
35.16,44.2,1.229172564816539,-10.942453322948563,0.03,3.1349616271528835,-102.82609157680166,-58.626091576801656,2,
35.18,20.9,0.99310719249127,-12.664083909578334,0.03,2.6628308825023455,-69.33696708617552,-48.43696708617552,2,
35.2,0.5,0.7291052626699396,-13.736109072554715,0.03,2.1348270228596844,-37.865549211462536,-37.365549211462536,2,
35.22,-8.2,0.44882688047512215,-14.291729146927032,0.03,1.5742702584700496,-17.69645822576919,-25.89645822576919,1.9999999999999996,
35.24,-2,0.1599942179555498,-14.591537105030202,0.03,0.996604933430905,-12.284337584547831,-14.284337584547831,2,
35.26,3.7,-0.13369265984387466,-14.77715067491224,0.03,0.409231177832056,-6.277019403656073,-2.577019403656073,2,
35.28,-9,-0.4282046958858036,-14.674052929280663,0.03,-0.11747524547418625,16.58679396681394,7.586793966813939,1.7884037283666607,
35.3,-21.2,-0.7164844087110396,-14.153918353242943,0.03,-0.49419458324671434,35.426663636957926,14.226663636957927,1.3067840746771764,
35.32,-34,-0.9905064565253602,-13.248286428189115,0.03,-0.8522822314408962,55.13652886842489,21.13652886842489,1.3067840746771762,
35.34,-38.9,-1.2433303206141038,-12.034099980685255,0.03,-1.1826684307304132,66.28211588196102,27.38211588196102,1.3067840746771764,
35.36,-37.7,-1.4703273609817211,-10.665604056076493,0.03,-1.4793045480816676,70.5674765789152,32.8674765789152,1.306784074677176,
35.38,-37.2,-1.6691049048723854,-9.212150332989939,0.03,-1.739063876841431,74.77789572974021,37.577895729740206,1.3067840746771762,
35.4,-34.7,-1.838250315155711,-7.702390695342617,0.03,-1.9601004053044182,76.19806803499202,41.498068034992016,1.306784074677177,
35.42,-19,-1.9783132320191463,-6.303900991000909,0.03,-2.1431323945143887,63.65090239917873,44.65090239917873,1.3067840746771762,
35.44,2,-2.0935065480045556,-5.21543060754002,0.03,-2.2936651853533774,45.19613594691026,47.19613594691026,1.3067840746771762,
35.46,15.6,-2.1899204037081454,-4.425954962818987,0.03,-2.4196572765650517,33.751428525192985,49.351428525192986,1.3067840746771748,
35.48,18.8,-2.2718220108467633,-3.7642057510427747,0.03,-2.526684992464264,32.42349265242828,51.22349265242828,1.3067840746771766,
35.5,12.4,-2.33982617698039,-3.0362108623198916,0.03,-2.615551753779388,40.37599621986004,52.77599621986004,1.306784074677176,
35.52,0.4,-2.391164951534605,-2.097666593101654,0.03,-2.6826404467802787,53.478430701963745,53.878430701963744,1.3067840746771775,
35.54,0.7,-2.4224006256658455,-1.0259008200224162,0.03,-2.7234587282967895,53.69814660596002,54.39814660596002,1.3067840746771808,
35.56,1.6,-2.43227619895162,0.0383434914449472,0.03,-2.736363970194947,52.72628454077632,54.32628454077632,1.306784074677176,
35.58,-23.3,-2.418560925935726,1.3331838101444382,0.03,-2.7089334241631593,76.75774732917276,53.45774732917276,2,
35.6,-74.7,-2.3716397519676464,3.3589335866635155,0.03,-2.615091076227,125.81723032273496,51.117230322734954,2,
35.62,-95.8,-2.2776351185538943,6.041529754711676,0.03,-2.4270818093994957,142.4423864820811,46.64238648208111,2,
35.64,-77.9,-2.1307869111408757,8.643290986590166,0.03,-2.1333853945734584,117.73373670576797,39.83373670576796,2,
35.66,-48.4,-1.9381827987135345,10.617120256143956,0.03,-1.748177169718776,79.64919024961097,31.24919024961097,2,
35.68,-42.1,-1.7115098362380667,12.050175991402815,0.03,-1.2948312447678405,63.656383276274994,21.556383276274993,2,
35.7,-66.5,-1.4563962127158305,13.46118636082082,0.03,-0.7846039977233681,77.44465366552552,10.944653665525522,2,
35.72,-85.5,-1.1709635914666947,15.08207576409277,0.03,-0.21373875522509644,84.64428666166938,-0.8557133383306166,2,
35.74,-85.3,-0.8533400877830639,16.6802746042703,0.03,0.2632958435174515,75.17559735608353,-10.124402643916468,1.5018869611667616,
35.76,-66.7,-0.5074168134064577,17.91205283339033,0.03,0.6954589618261677,48.00222555591965,-18.697774444080352,1.2493033869649974,
35.78,-48.3,-0.14235227169264741,18.5944013379907,0.03,1.1515353302500555,20.232624904117458,-28.06737509588254,1.2493033869649974,
35.8,-45.7,0.23237785493405821,18.87861132467986,0.03,1.6196869466426211,8.188373764798506,-37.5116262352015,1.2493033869649972,
35.82,-60.2,0.6120929008478401,19.09289326669833,0.03,2.0940662395842784,13.23982043704843,-46.96017956295157,1.2493033869649977,
35.84,-65.1,0.9961352871003996,19.311345358557624,0.03,2.573851693467721,8.605388748881005,-56.49461125111899,1.2493033869649979,
35.86,-46.4,1.3812570428267927,19.200830214081684,0.03,3.05498560729061,-19.656903196475064,-66.05690319647506,1.2493033869649968,
35.88,-18.6,1.7576373955541313,18.43720505865216,0.03,3.5251988567399546,-56.705612346477075,-75.30561234647708,1.2493033869649974,
35.9,3.9,2.111939408837713,16.992996269706012,0.03,3.9678295619436508,-87.71526654813792,-83.81526654813791,1.2493033869649977,
35.92,15,2.4323990499843697,15.052967844959669,0.03,4.3681808770137565,-106.28757592649629,-91.28757592649629,1.2493033869649968,
35.94,19.5,2.711121359274285,12.819263084031856,0.03,4.716389602032353,-117.08290016628501,-97.58290016628501,1.2493033869649983,
35.96,16.7,2.9438626491114026,10.454865899679925,0.03,5.007154083712466,-119.35681826890814,-102.65681826890814,1.2493033869649959,
35.98,7.4,3.1296309423133954,8.121963420519348,0.03,5.2392350416004225,-113.93342964714951,-106.5334296471495,1.2493033869649974,
36,3.8,3.269368438383311,5.85178618647223,0.03,5.413809568726576,-113.08429375756224,-109.28429375756224,1.2493033869649948,
36.02,12.9,3.36271474988145,3.482844963341645,0.03,5.53042743184189,-123.80982855549627,-110.90982855549626,1.2493033869649934,
36.04,27.7,3.4060932945008484,0.8550094985982493,0.03,5.5846203945565165,-138.97371791884328,-111.27371791884327,1.2493033869649919,
36.06,46.3,3.393659367952208,-2.098402153462297,0.03,5.559752541459235,-156.36744728721138,-110.06744728721138,2,
36.08,53.6,3.3200896181316573,-5.258572828592794,0.03,5.412613041818134,-159.6496202258383,-106.04962022583831,2,
36.1,50.8,3.183924929863138,-8.35789599825917,0.03,5.140283665281095,-150.28269674079934,-99.48269674079934,2,
36.12,50.1,2.987672087449032,-11.267388243151423,0.03,4.7477779804528835,-140.66652774842584,-90.56652774842584,2,
36.14,61.6,2.7341515611688036,-14.084664384871399,0.03,4.240736927892427,-141.0610864235717,-79.46108642357171,2,
36.16,74.9,2.424245724207611,-16.905919311247878,0.03,3.620925253970042,-141.06440621407637,-66.16440621407637,2,
36.18,86.8,2.0582756076710944,-19.691092342403795,0.03,2.8889850208970085,-137.45289690151543,-50.65289690151543,2,
36.2,103.7,1.637041146969718,-22.43235372773385,0.03,2.0465160994942555,-136.67324163149027,-32.97324163149027,2,
36.22,104.2,1.1629842687436964,-24.97333409486829,0.03,1.0984023430422125,-117.42479508195345,-13.224795081953445,2,
36.24,73.8,0.6452125015371505,-26.80384262578631,0.03,0.06285880862912063,-65.6260580098485,8.17394199015149,2,
36.26,38.8,0.10066396892340984,-27.65101063558775,0.03,-0.5993179221637144,-19.09074297029557,19.70925702970443,1.2160104951793715,
36.28,17.5,-0.45275977099150416,-27.691363355903658,0.03,-1.2457112206970913,15.055470938704815,32.555470938704815,1.1679898275284621,
36.3,10.1,-1.001569489884295,-27.189608533375434,0.03,-1.8867153896126259,35.12001131411761,45.22001131411761,1.167989827528462,
36.32,14.5,-1.5375563853634662,-26.40908101454168,0.03,-2.512742631220859,42.93274056925769,57.43274056925769,1.1679898275284624,
36.34,15.6,-2.0560884583309433,-25.444126282206028,0.03,-3.1183828176941186,53.562732664307426,69.16273266430743,1.1679898275284624,
36.36,14.8,-2.5530604586575287,-24.25307375045254,0.03,-3.698841058642042,65.54252051104157,80.34252051104157,1.1679898275284626,
36.38,10,-3.023483174434243,-22.789197827218892,0.03,-4.248290005307558,80.84507181232325,90.84507181232325,1.1679898275284626,
36.4,-0.6,-3.461071421895494,-20.969626918906187,0.03,-4.759388626988306,101.11201901894735,100.51201901894736,1.1679898275284617,
36.42,-1.7,-3.859265932190744,-18.84982411061878,0.03,-5.224475764390835,110.86826180979317,109.16826180979317,1.1679898275284615,
36.44,12,-4.214607207938232,-16.684303464129975,0.035158511579495386,-5.639510759764887,105.6838028390871,117.6838028390871,1.1679898275284613,
36.46,34.7,-4.52866537335283,-14.721513077329785,0.04203591471740872,-6.006327502221389,90.59523584093199,125.295235840932,1.1679898275284635,
36.48,44.4,-4.805310385447137,-12.942988132100886,0.04752672411988341,-6.329446062184028,87.25725868195784,131.65725868195784,1.1679898275284615,
36.5,24.9,-5.04424463462445,-10.950436785630476,0.05190081956316832,-6.60851883467128,111.99787596508324,136.89787596508324,1.167989827528461,
36.52,-7.3,-5.2372532866660135,-8.350428418525878,0.055213372666851904,-6.833950976880807,148.00296074537655,140.70296074537654,1.1679898275284641,
36.54,-36.5,-5.371551860895931,-5.079429004465829,0.05741219522505456,-6.9908103454329265,179.09698066062836,142.59698066062836,1.1679898275284621,
36.56,-46.8,-5.43631704064564,-1.3970889705050267,0.05844333184162724,-7.066455416558639,189.13702273545186,142.33702273545185,1.1679898275284601,
36.58,-45.1,-5.426821638552414,2.346629179827524,0.05829330962742378,-7.047464612372187,185.23479229780324,140.13479229780324,2,
36.6,-30.5,-5.344895901113738,5.845944564040095,0.056982367212153835,-6.883613137494835,164.69674612345383,134.19674612345383,2,
36.62,2.8,-5.199175824135693,8.726063133764274,0.054574493523426,-6.592172983538746,123.31511084896405,126.11511084896405,2,
36.64,3.9,-5.001043518621837,11.087167417621352,0.051133225907209826,-6.195908372511034,112.7953175367438,116.6953175367438,2,
36.66,-29.7,-4.754442551492976,13.572929295264824,0.046553179375170534,-5.702706438253311,135.78087022760346,106.08087022760346,2,
36.68,-38.5,-4.456167730196293,16.25455283440339,0.04051308435006226,-5.106156795659946,132.38148368625315,93.88148368625315,2,
36.7,-43,-4.1055093372719815,18.811286458027745,0.032586672314079565,-4.4048400098113225,123.29187867618208,80.29187867618208,2,
36.72,-35.7,-3.7069721451361444,21.042432755555964,0.03,-3.607765625539648,99.82275107663978,64.12275107663977,2,
36.74,-19,-3.2696395718392894,22.690824574129515,0.03,-2.7331004789459383,65.01643078071517,46.01643078071517,2,
36.76,-15.4,-2.80507596073269,23.765536536530448,0.03,-1.8039732567327391,42.45476545937828,27.05476545937828,2,
36.78,-8.3,-2.3239243032032766,24.349629216410904,0.03,-0.8416699416739126,15.954502528667364,7.654502528667363,2,
36.8,7.4,-1.8371105989155045,24.3317412123663,0.03,0.0732040061014658,-17.743302933127836,-10.343302933127836,1.8793101749546588,
36.82,23.3,-1.3564604784979353,23.73327082939062,0.03,0.606489695405388,-42.10373536444009,-18.80373536444009,1.1095091141153262,
36.84,29.1,-0.891796656959695,22.733111324433413,0.03,1.122038440401723,-57.912215131280504,-28.812215131280503,1.1095091141153262,
36.86,23.3,-0.4490783798749467,21.538716384041418,0.03,1.6132384038126857,-61.52727890791904,-38.22727890791904,1.1095091141153264,
36.88,17.5,-0.03091179019149381,20.277942584303872,0.03,2.077198046285001,-64.55010106583555,-47.05010106583555,1.1095091141153268,
36.9,7,0.36196201622210644,19.00943805705615,0.03,2.5130951151980705,-62.300351658936634,-55.300351658936634,1.109509114115326,
36.92,-12.7,0.7308883460142814,17.883194922161355,0.03,2.922422240539605,-50.32396183054284,-63.023961830542845,1.1095091141153262,
36.94,-28.3,1.0793159903300338,16.959569509413885,0.03,3.3090058875176656,-42.038579444203975,-70.33857944420397,1.1095091141153262,
36.96,-24.1,1.4089835995872786,16.00719141631059,0.03,3.674775104617189,-53.19922986612536,-77.29922986612536,1.109509114115327,
36.98,-20.3,1.7174587375413477,14.840322379096309,0.03,4.017031081655212,-63.48767385530286,-83.78767385530286,1.1095091141153275,
37,-20.3,2.0009794808478047,13.51175195154937,0.03,4.331599930394478,-69.369368899391,-89.669368899391,1.1095091141153262,
37.02,-14.4,2.256228933475828,12.013193311252927,0.03,4.614801524458217,-80.48649513025332,-94.88649513025332,1.109509114115325,
37.04,3,2.4782114185710764,10.185055198271943,0.03,4.861093114845365,-102.32731616784496,-99.32731616784496,1.1095091141153246,
37.06,26.6,2.6587430123662927,7.868104181249669,0.03,5.061394563546923,-129.36778553438242,-102.76778553438243,1.109509114115325,
37.08,43.1,2.7883627186070394,5.0938664428249965,0.03,5.205208808989982,-148.0559883080849,-104.9559883080849,1.109509114115325,
37.1,51.8,2.859680555621705,2.0379172586415812,0.03,5.284336599156745,-157.53893011025662,-105.73893011025662,1.1095091141153255,
37.12,58.4,2.86833796231676,-1.1721765891360825,0.03,5.2939420707895115,-163.47045466750973,-105.07045466750972,1.109509114115306,
37.14,62.7,2.812093795355953,-4.4522401069446005,0.03,5.181453736867898,-164.53589711334212,-101.83589711334211,2,
37.16,48,2.6922087564449444,-7.536263784156246,0.03,4.94168365904588,-143.86647060782235,-95.86647060782235,2,
37.18,28.4,2.5154841324443433,-10.136198615903856,0.03,4.588234411044678,-116.12701256693867,-87.72701256693867,2,
37.2,9.8,2.292373578010856,-12.174856827444886,0.03,4.142013302177704,-87.7388085871643,-77.9388085871643,2,
37.22,-4.8,2.0338860033901622,-13.673900634624506,0.03,3.625038152936316,-62.16557213079763,-66.96557213079763,2,
37.24,-20.7,1.7507392076362176,-14.640778940769954,0.03,3.0587445614284268,-34.52225848374715,-55.222258483747154,2,
37.26,-36.3,1.4537879441761719,-15.05434740523463,0.03,2.4648420345083353,-6.834587962720491,-43.13458796272049,2,
37.28,-47.3,1.1536346274411857,-14.960984268263992,0.03,1.864535401038363,16.17090165978432,-31.129098340215677,2,
37.3,-56.3,0.8597059864640173,-14.431879829452852,0.03,1.2766781190840262,36.73954222132972,-19.560457778670276,2,
37.32,-57.4,0.5796121178973498,-13.577507027213896,0.03,0.7164903819506911,48.69773800256591,-8.702261997434086,2,
37.34,-51.8,0.3182411669660985,-12.559588065911232,0.03,0.19374848008818857,53.09415812770039,1.294158127700392,2,
37.36,-46.7,0.07778981856886351,-11.485546773812269,0.03,-0.1753737608420637,54.30997108219597,7.609971082195969,1.5351223579767495,
37.38,-50.5,-0.14022990365850063,-10.316425448924146,0.03,-0.4416762310848316,62.60216140661627,12.102161406616268,1.2214604601919987,
37.4,-52.1,-0.33344656631882197,-9.00524081710799,0.03,-0.6776827447746698,68.51630177499935,16.416301774999347,1.2214604601919985,
37.42,-44.5,-0.5002445907756159,-7.674561628571398,0.03,-0.8814199364867816,64.55161707865985,20.051617078659845,1.221460460191999,
37.44,-30.9,-0.6418832037458582,-6.489299668452828,0.03,-1.0544259018663702,53.974578933197144,23.074578933197145,1.221460460191999,
37.46,-17.2,-0.7619896164775752,-5.521341604718876,0.03,-1.2011311360336634,42.821227440198015,25.621227440198016,1.221460460191998,
37.48,3.7,-0.8657206183313282,-4.85175858065642,0.03,-1.3278344532941255,24.137074966047585,27.837074966047584,1.2214604601919985,
37.5,23.6,-0.9597114837058507,-4.547327956795829,0.03,-1.442640578968334,6.305987420011505,29.905987420011506,1.2214604601919998,
37.52,37.5,-1.0505767322130746,-4.5391968939265475,0.03,-1.553628887225428,-5.492881133083294,32.007118866916706,1.2214604601919978,
37.54,50.1,-1.1434954526738808,-4.752675152154087,0.03,-1.667125430279936,-15.854944689670617,34.245055310329384,1.2214604601919994,
37.56,61.4,-1.242604696291006,-5.158249209558434,0.03,-1.7881834525977909,-24.702461050764185,36.69753894923581,1.2214604601919994,
37.58,61.5,-1.350448205976758,-5.626101759016773,0.03,-1.9199100355672698,-22.082793895069756,39.417206104930244,1.2214604601919994,
37.6,41.4,-1.4650866154322169,-5.837739186529115,0.03,-2.0599363199364134,0.9190511438355671,42.319051143835566,1.2214604601919983,
37.62,19,-1.5791363722349723,-5.5672364937464245,0.03,-2.1992435883654924,26.131218134433496,45.131218134433496,1.2214604601919976,
37.64,13.6,-1.684468864317662,-4.966012714522556,0.03,-2.3279030626179846,33.991159787953315,47.591159787953316,1.2214604601919992,
37.66,16,-1.7770254396159275,-4.289644815303995,0.03,-2.4409572596755993,33.64563013390277,49.64563013390277,1.221460460191997,
37.68,7.4,-1.8550609878566986,-3.5139100087731228,0.03,-2.5362745963411064,43.92785051918444,51.32785051918444,1.2214604601919983,
37.7,-13.1,-1.9143834419042842,-2.4183353959854372,0.03,-2.608734628361789,65.62961075958411,52.52961075958411,1.2214604601919967,
37.72,-32.2,-1.9476662579424635,-0.9099462078324818,0.03,-2.649388272156269,85.20930805571143,53.00930805571143,1.2214604601920023,
37.74,-39.6,-1.9481266499775696,0.8639070043218775,0.03,-2.6499506228233387,92.1760131597245,52.5760131597245,1.22146046019238,
37.76,-33.5,-1.9132204882886732,2.626709164567764,0.03,-2.580138299445546,84.10420286486413,50.604202864864135,2,
37.78,-19.3,-1.8456188012131653,4.133459542983015,0.03,-2.4449349252945303,66.57083497666098,47.27083497666098,2,
37.8,-26.6,-1.7493423307621236,5.494187502121141,0.03,-2.252381984392447,69.50196093715158,42.90196093715158,2,
37.82,-32.7,-1.6254884423345146,6.891201340639757,0.03,-2.004674207537229,70.19942291470997,37.49942291470997,2,
