t,ytt,x,xt,xtt,xtt_ytt,f,
45.62,-11.6,2.6102380475056584,-11.497250833711645,-54.32865326319579,-65.92865326319578,2.561552249667424,
45.64,-18.1,2.3635404171842835,-13.137976694023292,-47.47088211424598,-65.57088211424599,2.0681569890246743,
45.66,-25.4,2.0874730788963203,-14.430793143505284,-42.58480012717444,-67.98480012717444,1.5160223124487477,
45.68,-22.1,1.7893402219232923,-15.342103761309136,-37.77143068896936,-59.87143068896936,0.9197565985026919,
45.7,-4.4,1.4747849347685749,-16.071103708329655,-21.778459197653614,-26.178459197653616,0.2906460241932569,
45.72,22.5,1.144690338766657,-16.89387132461701,5.005923292208248,27.505923292208248,-0.15386046509524046,
45.74,36,0.7954822992988964,-17.979601544446776,38.055153866277166,74.05515386627717,-0.444648205460379,
45.76,43.2,0.4247552203838533,-19.04297084869535,58.0496622474583,101.2496622474583,-0.7533549859061548,
45.78,45.3,0.03437791241843241,-19.94224422205176,72.00529802485457,117.30529802485457,-1.0784246362100407,
45.8,47.3,-0.37121798276854384,-20.56317631751206,81.00614898074481,128.3061489807448,-1.4161669002270896,
45.82,43.6,-0.7863615323243339,-20.896115001825603,89.95536342826941,133.5553634282694,-1.7618595563483013,
45.84,32.4,-1.2041188754912784,-20.824719994764358,93.09511049638614,125.49511049638613,-2.109728734920505,
45.86,22.3,-1.6149401053956651,-20.204107201206845,88.41379869388744,110.71379869388744,-2.4518221681644796,
45.88,10.5,-2.0081846664628045,-19.07001231459859,84.350001632387,94.850001632387,-2.7792793982382196,
45.9,-4.1,-2.3734479894887803,-17.410327369585616,77.92813518850559,73.8281351885056,-3.0834364746413563,
45.92,-17.7,-2.6999475687768633,-15.199433417065608,67.861309589516,50.161309589515994,-3.355314736768581,
45.94,-28.5,-2.9772336957922123,-12.496079241132138,57.79991112371056,29.299911123710558,-3.586212646313525,
45.96,-32.1,-3.196464958174443,-9.40207982928228,49.43699716166415,17.33699716166415,-3.7687679033536803,
