T,Sx,Sv,Sa
1,7.450373100246567,41.91306337116539,366.3265732496409
1.01,7.4481960547741295,42.14874185967661,363.4907906922431
1.02,7.446593979210697,42.30688812227341,360.2404340989401
1.03,7.455165084368389,42.40556945106656,356.71441058733194
1.04,7.459308849460553,42.46360707446966,353.0386815447012
1.05,7.461386309368072,42.498827305592265,349.3171234149859
1.06,7.46305641277476,42.52657190981235,345.62551220608
1.07,7.465175285212873,42.55855034967354,342.0087430886616
1.08,7.472512004601292,42.602114242482195,338.48128620405487
1.09,7.495027752229118,42.66000937215615,335.03062656734204
1.1,7.515859575273708,42.730607412656084,331.62309546494583
1.11,7.533463363564538,42.831186082052064,328.21122442213954
1.12,7.546057264036326,43.00739834572359,324.9786439638081
1.13,7.551847032085915,43.173698414753545,322.10627712139177
1.14,7.5492310395665765,43.32022719406946,319.05884078579726
1.15,7.557008990530933,43.437416497281426,315.8025774321882
1.16,7.55489869699508,43.516933161046175,312.317606266224
1.17,7.5416052263822415,43.55235760547917,308.5989261758897
1.18,7.517147098475019,43.53954524437933,304.6554848666565
1.19,7.481959821918262,43.4766672538834,300.5077276019555
1.2,7.445998303937399,43.363973326742546,296.9172357963398
1.21,7.410232627722417,43.20335403343033,294.20433342658856
1.22,7.365500535341761,42.997798362132734,291.3778974845674
1.23,7.312787745530936,42.75084180715123,288.4569876847631
1.24,7.253021683028376,42.470990932727986,285.45924841490955
1.25,7.196076513624283,42.238087672559,282.3993601815396
1.26,7.139401467576708,41.969532637702386,279.2883416992343
1.27,7.07681612390889,41.66757114166106,276.1336161384602
1.28,7.008879279252058,41.33398486242636,272.939664553796
1.29,6.946043468836787,40.97023194573874,269.7090388463239
1.3,6.881255642412114,40.57763816732592,266.44349723738856
1.31,6.818652412192015,40.15759483434883,263.3094312160639
1.32,6.767858223719372,39.71172699888138,263.49547477972504
1.33,6.728217399826831,39.242008895260795,263.48518329503355
1.34,6.693846765566855,38.75081898806061,263.2779251132027
1.35,6.654414823731474,38.240941106465975,262.8742512518798
1.36,6.6212272219522115,37.71552794340865,262.27617827077023
1.37,6.583143689918709,37.17804710554135,261.487291301681
1.38,6.541217317306236,36.63222789378193,260.5127301743537
1.39,6.500514265253894,36.082020493278776,259.35913507057154
1.4,6.462634714789909,35.53157059619413,258.034618028632
1.41,6.423309164293385,34.98520423099133,256.5487991801261
1.42,6.383807241775329,34.4474118431956,254.91291135917928
