T,Sx,Sv,Sa
2.1,18.6114667467755,51.80407116069397,233.77256602632755
2.11,18.369456786898116,51.33907738118647,230.8462196751807
2.12,18.338636535409908,50.91933956442125,227.77084025725313
2.13,18.377101285986928,50.56267803717319,224.58545481474775
2.14,18.390911559608707,50.28410798302079,221.33185083798205
2.15,18.393869031201124,50.095299631538346,218.0536184365615
2.16,18.395347385500948,50.52496860705863,214.7951262405525
2.17,18.38403650875854,51.06213522420098,211.6004724046366
2.18,18.38048137477688,51.64183054460169,208.51245116527946
2.19,18.379213090107573,52.27765568328572,205.57157265359467
2.2,18.376458418821848,52.97906585333273,205.78371741255907
2.21,18.383487997007556,53.75103396674245,207.13389741794123
2.22,18.662625569234624,54.59392158699103,208.79470037395535
2.23,19.03831363008658,55.55428475645571,210.77361710443046
2.24,19.43937480182862,56.58110876982931,213.06768252315157
2.25,19.87223759199983,57.65869707608749,215.66403387158658
2.26,20.330458166184094,58.772347481380976,218.54078619319725
2.27,20.799118755831582,59.904576984461045,221.66816897403908
2.28,21.290091725776325,61.03584270451395,225.00986072776288
2.29,21.78683124060697,62.145300959257696,228.52445481754037
2.3,22.288311352560598,63.21156841561781,232.1669897858519
2.31,22.8362167791742,64.303224159076,235.8904805403724
2.32,23.39360698791843,65.32837647151797,239.64739243429358
2.33,23.95689958184507,66.25620815320892,243.39100801883416
2.34,24.508808207423144,67.06915139521375,247.07664543449891
2.35,25.03888854317687,67.8295618321831,250.66269744696666
2.36,25.566651280376117,68.49744306949769,254.11147045683882
2.37,26.071756423541157,69.07246186908165,257.3898129110039
2.38,26.54784264446651,69.92189743078161,260.4695319837984
2.39,27.02048292350278,70.78777093883681,263.32760583242225
2.4,28.092588965249906,71.56803835111,265.9462059090671
2.41,29.2193198400057,72.27274335171289,268.31254956970963
2.42,30.343364576239036,72.9684450193142,270.4186074805733
2.43,31.463160267649446,73.73239219975659,272.26069309010273
2.44,32.57201884241379,75.18711972487672,273.83896277556516
2.45,33.64115954549308,77.66675586979197,275.1568553119106
2.46,34.67294858070637,80.02259396111873,276.22049820940435
2.47,35.664594842072454,82.17508504009818,277.03810641635874
2.48,36.59261142401818,84.02548701164675,277.61939608921324
2.49,37.454111322190904,86.6315819768967,280.19550658433906
2.5,38.24929732066746,89.58033041749054,286.68906132927486
2.51,38.97732360608825,92.4200217326957,292.2781896897921
2.52,39.64090508967851,95.43097825976501,296.8617783262955
2.53,40.22772201302311,98.25181910886731,300.3569123792246
2.54,40.7356461479542,100.85332868469115,302.6996575038655
2.55,41.16709356361024,103.20127837423037,303.84538531607586
2.56,41.526855017777294,105.17608986926439,303.7687114769882
2.57,41.82419984186614,106.96308103741625,302.463110463317
2.58,42.061083552837246,108.37364618153099,299.9402621721774
2.59,42.238195580887165,109.36979809248976,296.22917486816823
2.6,42.361865448237225,110.09979616455573,291.37511832259406
2.61,42.457961806769944,110.49368206058676,285.4383916805226
2.62,42.49575220179277,110.46505886333483,278.4929435513695
2.63,42.46560061561502,110.08514444855115,285.32829417146223
2.64,42.36386881722809,109.46729640979378,293.91324401671443
2.65,42.19095511383399,108.45036315419776,301.2998404778396
2.66,41.95115324005492,107.24552138656651,307.41739114019765
2.67,41.66877382649551,105.87043927450664,312.22023743969373
2.68,41.3336780316214,104.39954899054305,315.6878084928257
2.69,40.9489661817721,103.55149550592488,317.82409077341816
2.7,40.53610195427552,102.86493933748666,318.65653948316464
2.71,40.096134198681995,101.78116885077723,318.2344728340767
2.72,39.648481519037055,100.51474419291831,316.62700539200483
2.73,39.436038225533665,98.92952375307567,313.92059014553934
2.74,39.20258887463562,97.03265020816578,310.61026775501745
2.75,38.90169616300522,95.03796024526564,306.5109829815395
2.76,38.53021826714944,92.79676492070065,301.610706381161
2.77,38.09067936591119,91.66383597487754,296.0332296922485
2.78,37.58778866124822,91.34485573071181,289.90547434309434
2.79,37.03610717252607,91.0647448636098,283.3545108630712
2.8,36.44137627786475,90.62722105660006,276.50477650393896
