T,Sx,Sv,Sa
2.25,24.209767120700196,66.5255116914627,188.8138830621569
2.26,26.175400914262042,71.81554457851655,202.33972800564678
2.27,28.223760877161258,77.17412551703983,216.25353717782164
2.28,30.26333785482461,82.45732849839862,229.85316718965007
2.29,32.280003519967075,87.49568256846476,243.03187841870667
2.3,34.23043302137684,92.19849188746649,255.4832214482497
2.31,36.07921647585075,96.96249434474765,266.9543787893368
2.32,37.805653687200284,101.8872096690539,277.3189675020182
2.33,39.39397397891295,106.28842963985403,286.49237995718477
2.34,40.83287829935618,110.22518322330022,294.42004198948143
2.35,42.1155874278413,113.44386815197453,301.0863779821399
2.36,43.249026114902925,116.18736975211682,306.56502554627434
2.37,44.422734505309144,118.27749365629965,312.2485976101061
2.38,45.52755294243239,119.88763217256317,317.32100933212416
2.39,46.46387635847507,121.98863889521414,321.129854409994
2.4,49.27642322270219,126.08592673666173,337.7111545158227
2.41,53.056138195276894,136.96681581743601,360.6003035346378
2.42,57.268252215907665,146.38636685904564,386.04823276012905
2.43,61.613727976428166,154.42731678024418,411.92570761803285
2.44,65.68591076974238,164.2189677459146,435.56844475750296
2.45,69.44472691028822,175.29714020519742,456.76786927340606
2.46,72.90006846228584,186.2598084458239,475.59847525043085
2.47,76.04238540210122,195.7428423461392,492.04571741922933
2.48,78.92166885734136,203.5013478568646,506.56135404326443
2.49,82.71810164166219,209.70024886972809,526.6979177834589
2.5,86.70718630226948,218.00403019649767,547.6900016223703
2.51,89.92716108558741,225.11199368268115,563.5120108111207
2.52,92.39142073238439,230.37409298093033,574.3680855903499
2.53,94.16419062425365,233.89124163114082,580.7703980441195
2.54,95.2915310321715,235.7171143448942,583.104788927809
2.55,96.71786074222238,236.49620426647272,587.2334674744819
2.56,98.37980187677637,242.43675160962616,592.6448165265941
2.57,100.7510958211825,248.09653151774634,602.1746209899877
2.58,103.44379810952117,252.78359501217344,613.4629510995476
2.59,106.0946627884722,257.3091305368782,624.3987931517036
2.6,108.43397536735668,263.0008792265135,633.2511945271613
2.61,110.51282190797734,267.85395212111445,640.4445968026763
2.62,112.3176606936041,270.6115845261246,645.9678837570754
2.63,113.75878539803392,273.01107294023427,649.2793383124534
2.64,114.92436653036711,274.310829990144,650.9682497934584
2.65,115.72457568617602,274.2140201319427,650.5666886679218
2.66,116.16206975127258,272.6845805002493,648.1326066663214
2.67,116.16562792747816,269.3231135941802,643.3368239999407
2.68,115.64494924805074,266.07132205909454,635.6607277563743
2.69,115.04029131296397,264.3861898464035,627.6423054432283
2.7,114.22938733479717,261.9058504074431,618.597329538083
2.71,112.99455252948071,260.6987675065007,607.4250926292282
2.72,111.3194408176409,255.71457727203617,594.0218033424403
2.73,110.88051128056301,255.1970276321359,587.3401130457582
