t,ytt,x,xt,xtt,xtt_ytt,f,
1.1,-0.9,-0.2070687738633286,-0.6325423642938436,6.7132103807687225,5.813210380768722,-0.4141375477266572,
1.12,-0.5,-0.21783088725115957,-0.44249131634553257,7.866434030273986,7.366434030273986,-0.43566177450231913,
1.14,0.2,-0.2248112763962228,-0.2548646773310897,8.471275171494252,8.671275171494251,-0.4496225527924456,
1.16,0.7,-0.228147636153896,-0.07855381115881627,9.236521744656265,9.936521744656265,-0.456295272307792,
1.18,0.3,-0.22805365299403943,0.08773068709305314,9.670123659249997,9.970123659249998,-0.45610730598807886,
1.2,-0.3,-0.22457624384756492,0.2593367389079474,9.068147091381077,8.768147091381076,-0.44915248769512983,
1.22,-1,-0.21759642192328577,0.4375026971584217,8.125427782783198,7.125427782783198,-0.43519284384657153,
1.24,-1.3,-0.20699145089237872,0.621367309016198,6.9374449820788335,5.637444982078834,-0.41398290178475744,
1.26,-2.2,-0.1927562929816863,0.8000500615081718,6.008101662710308,3.8081016627103077,-0.3855125859633726,
1.28,-4.1,-0.17490293583406907,0.9827059764163842,4.334419715947691,0.2344197159476913,-0.34980587166813815,
1.3,-5.3,-0.15318164620511454,1.1863078413035504,1.5001414783122229,-3.799858521687777,-0.3063632924102291,
1.32,-4.4,-0.1273460664929319,1.39358879811607,-0.7979494063541424,-5.197949406354143,-0.2546921329858638,
1.34,-3.6,-0.09777384105090184,1.5595325356123855,-1.1279733870401274,-4.7279733870401275,-0.19554768210180368,
1.36,-3.2,-0.06529590639305836,1.6838296056383533,-1.6570097458362634,-4.8570097458362635,-0.13059181278611673,
1.38,-2.4,-0.03068304194846204,1.7727889251583029,-2.657007736223719,-5.057007736223719,-0.06136608389692408,
1.4,-0.2,0.005266019885269015,1.8173293097196368,-3.293011141171735,-3.4930111411717353,0.01053203977053803,
1.42,3.3,0.041379128265719226,1.789263274392073,-2.5081188687585128,0.7918811312414871,0.08275825653143845,
1.44,3.5,0.07595312277190891,1.6637430436319716,-0.3257254499446893,3.1742745500553107,0.15190624554381782,
1.46,2.3,0.10772094023239351,1.5090516216674332,-1.3215513218506394,0.9784486781493604,0.21544188046478702,
1.48,0.6,0.13640388178437998,1.3556598785945522,-3.5960811417822467,-2.9960811417822466,0.27280776356875996,
1.5,-0.2,0.16215165733612083,1.2159042307046872,-6.259875939392118,-6.459875939392118,0.32430331467224166,
1.52,0,0.18507902290960468,1.0739928396240161,-7.911512718028312,-7.911512718028312,0.37015804581920936,
1.54,0.7,0.20496608669845107,0.9122991171581667,-8.43566542993325,-7.73566542993325,0.40993217339690213,
1.56,1.5,0.22134402199904987,0.7235758788912383,-8.311093414559307,-6.811093414559307,0.44268804399809975,
1.58,1.7,0.2336833651954196,0.5090040030093547,-7.917339466756578,-6.217339466756578,0.4673667303908392,
1.6,1.7,0.24162174927714303,0.28407228776717613,-7.945937049738937,-6.245937049738937,0.48324349855428606,
1.62,2.6,0.2450277625039528,0.05636699729458758,-7.994558190145034,-5.394558190145034,0.4900555250079056,
1.64,3.7,0.24370262434007023,-0.1883986434634919,-6.9499693596649905,-3.2499693596649903,0.48740524868014046,
1.66,4.6,0.2373046705849871,-0.45022538004778545,-5.4986819152484605,-0.8986819152484609,0.4746093411699742,
1.68,7.2,0.22557460400307877,-0.7208969435642946,-4.0335566727434715,3.1664433272565287,0.45114920800615754,
1.7,8.8,0.20803989532576195,-1.0298773632781688,-0.6248312470084629,8.175168752991539,0.4160797906515239,
1.72,8.4,0.18418414850962234,-1.35215200915035,2.038450567252152,10.438450567252152,0.3683682970192447,
1.74,7.7,0.15419136581250262,-1.6428128858784004,2.932094736687568,10.632094736687568,0.30838273162500524,
1.76,6.6,0.11879783026851141,-1.8915690834593093,3.723154390530534,10.323154390530533,0.23759566053702283,
1.78,4.2,0.07895846226543185,-2.0868781291859873,4.269579373237932,8.469579373237933,0.1579169245308637,
1.8,4.2,0.03602936021838318,-2.2002388219642763,3.6070883655879697,7.80708836558797,0.07205872043676637,
1.82,5.5,-0.008814830147705895,-2.2781794130676483,5.406848950600953,10.906848950600953,-0.01762966029541179,
1.84,7.4,-0.0551141703432219,-2.3455755221823997,8.560081372198798,15.960081372198799,-0.1102283406864438,
1.86,6.5,-0.10276721238875929,-2.413370909302075,12.366906325005221,18.86690632500522,-0.20553442477751857,
1.88,4.3,-0.15121338243022558,-2.4248547233455495,13.383813753134039,17.68381375313404,-0.30242676486045117,
1.9,2,-0.1990683895819378,-2.3544354112661003,13.046506254708886,15.046506254708886,-0.3981367791638756,
1.92,1.9,-0.24468934898445757,-2.20184732506279,12.490025188236002,14.390025188236002,-0.48937869796891514,
1.94,2.4,-0.28689926173995856,-2.013824292345988,13.985522737646509,16.385522737646507,-0.5737985234799171,
1.96,2.8,-0.32514032197245324,-1.8055100019865236,15.916686645830593,18.716686645830592,-0.6502806439449065,
1.98,4.8,-0.3590205873463222,-1.5783425187071463,17.568585787214047,22.368585787214048,-0.7180411746926444,
2,5.8,-0.38851847739855405,-1.3678283803779379,20.653753848689256,26.453753848689257,-0.7770369547971081,
2.02,7.3,-0.41380016757789545,-1.157277552765692,22.572459179345213,29.872459179345213,-0.8276003351557909,
2.04,8.5,-0.4349977094148065,-0.9599345333624916,24.834908022569305,33.33490802256931,-0.869995418829613,
2.06,6.1,-0.45234592681108216,-0.7728389083576744,26.649254804706587,32.74925480470659,-0.9046918536221643,
2.08,2.9,-0.46536148724479504,-0.5273126062400788,24.67052729962397,27.57052729962397,-0.9307229744895901,
2.1,0.2,-0.47275792316024834,-0.21175414893418665,21.643564149728064,21.843564149728063,-0.9455158463204967,
2.12,-0.6,-0.47328734345915585,0.15841639166637964,18.824913819265426,18.224913819265424,-0.9465746869183117,
2.14,-1.3,-0.46629703652426807,0.5392153952630148,17.60538972064407,16.30538972064407,-0.9325940730485361,
2.16,-2.3,-0.4516548595610446,0.922592942605986,16.182809813498956,13.882809813498955,-0.9033097191220892,
2.18,-2.2,-0.42930998588851,1.3084680258733303,14.155198080122497,11.955198080122496,-0.85861997177702,
2.2,-1.7,-0.39949252886829434,1.6688996568425005,12.94217253630155,11.24217253630155,-0.7989850577365887,
2.22,-1.3,-0.3628465809597628,1.9904671493772679,11.87422041259935,10.574220412599349,-0.7256931619195256,
2.24,-2.6,-0.3201782516232741,2.2703974284734096,10.484211059574102,7.884211059574103,-0.6403565032465482,
2.26,-5.2,-0.27202363982976463,2.538388251296824,7.182113025588836,1.982113025588836,-0.5440472796595293,
2.28,-9.2,-0.218404156780058,2.8161529285550317,2.3605858656826193,-6.83941413431738,-0.436808313560116,
2.3,-11.1,-0.15888962623062863,3.127075351442784,-4.106168616824701,-15.206168616824701,-0.31777925246125727,
2.32,-9.8,-0.09328588774971903,3.424289439300996,-8.708147472376154,-18.508147472376155,-0.18657177549943807,
2.34,-7.7,-0.022550808859724058,3.639636888609717,-10.281840531838656,-17.981840531838657,-0.04510161771944812,
2.36,-3.5,0.05148897496992689,3.754451337352211,-11.14809806464541,-14.64809806464541,0.10297794993985376,
2.38,-0.3,0.12639124360106727,3.725952028591963,-9.894377118895301,-10.194377118895302,0.2527824872021345,
2.4,0.1,0.1995004619450554,3.575535612597396,-9.523907718511275,-9.423907718511275,0.39900092389011077,
2.42,0.3,0.2689658095744144,3.362123801057163,-11.78583536373608,-11.48583536373608,0.5379316191488288,
2.44,1.4,0.3336039254253523,3.093517235881012,-14.036383605034633,-12.636383605034633,0.6672078508507044,
2.46,2.6,0.39217661396982084,2.756465513983517,-15.12167515799597,-12.52167515799597,0.7843532279396416,
2.48,7.5,0.4433514903515295,2.354791038096633,-15.790550588734739,-8.290550588734739,0.8867029807030589,
2.5,10.1,0.48516536018976375,1.821762193433921,-12.34034886355754,-2.240348863557541,0.9703307203795274,
2.52,10.3,0.515539770012488,1.2124467190685786,-10.709775976866776,-0.4097759768667757,1.031079540024976,
2.54,8.8,0.5335268657948855,0.584684515262489,-10.983217280332417,-2.183217280332416,1.067053731589771,
2.56,8.7,0.5391962008523692,-0.01773983307049648,-12.479925028422794,-3.779925028422795,1.0783924017047384,
2.58,8.7,0.5328692541804247,-0.6133731345064563,-12.105598721064318,-3.405598721064319,1.0657385083608495,
2.6,8.2,0.5147554135578167,-1.1948954698364864,-11.171264200957681,-2.971264200957682,1.0295108271156335,
2.62,7.6,0.4853274257450297,-1.7433401692750032,-10.302735028189776,-2.7027350281897764,0.9706548514900594,
2.64,5,0.44535153779369857,-2.2483516799775005,-9.134165375301974,-4.134165375301974,0.8907030755873971,
2.66,2,0.3961723078921447,-2.6625770804866553,-9.636487902767346,-7.636487902767346,0.7923446157842894,
2.68,-1,0.33974595676043634,-2.972241334366178,-10.292124175491585,-11.292124175491585,0.6794919135208727,
2.7,-2.6,0.27820736693568066,-3.173264623693054,-10.786894032932645,-13.386894032932645,0.5564147338713613,
2.72,-3.8,0.21347677428447473,-3.29112601534335,-9.786999966612736,-13.586999966612737,0.42695354856894946,
2.74,-5,0.1471522170304748,-3.332547379482125,-8.352995911521607,-13.352995911521607,0.2943044340609496,
2.76,-6.3,0.08076527876169964,-3.2974521098431957,-6.945375244025013,-13.245375244025013,0.1615305575233993,
2.78,-5.7,0.01585694231279821,-3.184979111581201,-5.7252981530991995,-11.425298153099199,0.031713884625596434,
2.8,-5,-0.04642529016746514,-3.0352342469019478,-2.7229466539263862,-7.722946653926386,-0.09285058033493027,
2.82,-4.1,-0.10538131680899757,-2.852837406934742,0.23578199742417816,-3.8642180025758215,-0.21076263361799513,
2.84,-1.6,-0.160428274301872,-2.644874024623285,3.2305484250869454,1.6305484250869453,-0.320856548603744,
2.86,0.5,-0.211407618809863,-2.446599343702255,7.668384483052894,8.168384483052893,-0.422815237619726,
2.88,0.8,-0.2584641875006934,-2.253106782389663,11.553158375760358,12.353158375760358,-0.5169283750013868,
2.9,0.3,-0.30136524235848444,-2.031630131890022,13.463329404925519,13.76332940492552,-0.6027304847169689,
2.92,-1.7,-0.33942796904685385,-1.769961364402136,14.367338822975826,12.667338822975827,-0.6788559380937077,
2.94,-4.7,-0.37159285598002295,-1.4427049477821892,13.513784899005215,8.813784899005213,-0.7431857119600459,
2.96,-7,-0.3964036732211484,-1.0356227706061976,11.339810337888943,4.339810337888943,-0.7928073464422968,
2.98,-6.2,-0.4124714007610622,-0.5696209035737723,9.498460230619312,3.2984602306193116,-0.8249428015221244,
3,-5.8,-0.4193115640774833,-0.1140678283535485,10.39675959117514,4.59675959117514,-0.8386231281549666,
3.02,-5.5,-0.41712469086983656,0.33190657005305674,10.542296910189084,5.0422969101890835,-0.8342493817396731,
3.04,-5,-0.4061522111251974,0.7633546464762963,10.24646867979926,5.246468679799261,-0.8123044222503948,
3.06,-3.1,-0.3867917482133926,1.1696324294063205,9.828985124172993,6.728985124172993,-0.7735834964267853,
3.08,-2.5,-0.35988840240551184,1.516724486159293,10.536032980741297,8.036032980741297,-0.7197768048110237,
3.1,-5.2,-0.32641865755632304,1.8254562336988491,9.698311289673704,4.498311289673704,-0.6528373151126461,
3.12,-8.2,-0.2865389940419622,2.1568441343740963,5.298994984222522,-2.9010050157774776,-0.5730779880839244,
3.14,-9.7,-0.23978982645171237,2.5114731925787015,0.31971981815794237,-9.380280181842057,-0.47957965290342475,
3.16,-8.8,-0.18606218367550803,2.8537885635001934,-3.4304123547985297,-12.230412354798531,-0.37212436735101606,
3.18,-6.3,-0.12613382397506812,3.130810782227812,-5.000724081464942,-11.300724081464942,-0.25226764795013623,
3.2,-3.4,-0.061669828026956634,3.3068820912269206,-5.112037953653237,-8.512037953653238,-0.12333965605391328,
3.22,-3.3,0.005208298511507441,3.372045515298826,-4.876846593857427,-8.176846593857427,0.010416597023014867,
3.24,-4.3,0.07283542311951065,3.3817530327126852,-7.45031810836113,-11.75031810836113,0.14567084623902116,
3.26,-4.1,0.14032277263219978,3.358128312803727,-11.105705565853208,-15.205705565853208,0.28064554526439944,
3.28,-3.2,0.20676997191543106,3.2779460336489934,-13.498707840699701,-16.6987078406997,0.413539943830862,
3.3,-2.8,0.27092180306164665,3.128980118192053,-15.075161793698047,-17.875161793698048,0.5418436061232932,
3.32,-2.8,0.331529042946609,2.9240238759151396,-16.990573036718718,-19.79057303671872,0.6630580858932179,
3.34,-2.8,0.38758660430265135,2.674666960927068,-19.109631511544645,-21.909631511544646,0.7751732086053026,
3.36,-2,0.43824792514088196,2.385160607012385,-21.000518967829535,-23.000518967829535,0.8764958502817638,
3.38,-1.6,0.4825981954857415,2.044457000608114,-21.822955227738305,-23.422955227738306,0.9651963909714829,
3.4,-3.2,0.5197493375729789,1.6662425593749381,-22.74704004432992,-25.94704004432992,1.0394986751459578,
3.42,-3.2,0.54941101834843,1.2964860674287992,-25.378641351384505,-28.578641351384505,1.09882203669686,
3.44,-2.6,0.5714914483802106,0.9091375177952254,-26.104314826114027,-28.70431482611403,1.142982896760421,
3.46,-1.2,0.5855811202796387,0.4984913637013482,-25.905742824356885,-27.105742824356884,1.1711622405592772,
3.48,-0.2,0.591120517577142,0.055276472416549385,-24.55734138657354,-24.75734138657354,1.1822410351542838,
3.5,1.1,0.587609368343798,-0.4053500811074449,-23.24507465127644,-22.14507465127644,1.1752187366875957,
3.52,4.9,0.5747130776699046,-0.8819821887825994,-21.256263431152824,-16.356263431152826,1.149426155339809,
3.54,7.9,0.5516893058708878,-1.416692099807125,-16.345740465850653,-8.445740465850653,1.1033786117417754,
3.56,8.4,0.5176229548126408,-1.984744666658119,-11.786704060011903,-3.386704060011903,1.0352459096252813,
3.58,6.4,0.4724363718991254,-2.5272836157915535,-9.298276904412154,-2.8982769044121532,0.9448727437982506,
3.6,4.1,0.41722213027610294,-2.9862956226679356,-8.945462566065096,-4.8454625660650965,0.8344442605522057,
3.62,2.9,0.3537787537093093,-3.349234707589919,-8.603993640183731,-5.703993640183731,0.7075575074186183,
3.64,3.8,0.2838610078206791,-3.632979908775795,-6.936782249292613,-3.1367822492926134,0.5677220156413579,
3.66,5.9,0.20867519317927233,-3.8754001087691305,-2.977174998629647,2.922825001370353,0.41735038635854443,
3.68,9.2,0.12884488930390112,-4.096843855194549,2.3578814008794318,11.557881400879431,0.257689778607802,
3.7,12.1,0.044584396610842215,-4.317836415391209,9.067664551398337,21.16766455139834,0.08916879322168421,
3.72,12.6,-0.04398277858401146,-4.526960142651862,15.542994267609464,28.142994267609463,-0.08796555716802314,
3.74,10.6,-0.13610873338663926,-4.673324843465631,19.73515937576633,30.33515937576633,-0.27221746677327874,
3.76,5.4,-0.23002021405230158,-4.705421370641849,21.454736133006794,26.854736133006796,-0.4600404281046034,
3.78,0.5,-0.3227948391968578,-4.56001211240964,19.862513528660156,20.362513528660156,-0.6455896783937158,
3.8,-1,-0.41097385697130095,-4.246676683162468,18.3255569423858,17.3255569423858,-0.8219477139426021,
3.82,-2.7,-0.49193372197564317,-3.8391654940163114,19.86809620325036,17.16809620325036,-0.9838674439512866,
3.84,-2.3,-0.5638198717616509,-3.340613992415151,20.8180981562878,18.5180981562878,-1.127639743523302,
3.86,-0.1,-0.625312882701001,-2.801270937526692,23.442417380420515,23.342417380420514,-1.2506257654020023,
3.88,2.5,-0.6760425013731611,-2.2656868168257405,27.44323199459304,29.94323199459304,-1.3520850027463225,
3.9,4.5,-0.7162477809185951,-1.7501970710862882,31.4361377546017,35.9361377546017,-1.4324955618371904,
3.92,5,-0.7462912824568343,-1.250826336906317,34.43394932303536,39.43394932303536,-1.4925825649136688,
3.94,4.5,-0.7662744029641106,-0.7454907080270902,35.532344255545716,40.032344255545716,-1.5325488059282215,
3.96,4.6,-0.7759584998413691,-0.22230207318248796,35.21741960758684,39.81741960758684,-1.5519169996827384,
3.98,4.9,-0.7751893399777671,0.29846206005643117,35.09073094025867,39.99073094025867,-1.5503786799555344,
4,3.7,-0.7641371715612401,0.8046635470099153,34.763575355359414,38.46357535535942,-1.5282743431224803,
4.02,0.9,-0.7428734164082444,1.31826728339012,32.53049190258445,33.43049190258445,-1.4857468328164891,
4.04,-0.8,-0.7110125159352897,1.8629441166040577,28.26733563992562,27.46733563992562,-1.4220250318705796,
4.06,-1.7,-0.6682394850972779,2.4080434331955605,24.673226465280848,22.97322646528085,-1.336478970194556,
4.08,-3.1,-0.6147911465798112,2.9290999308099086,21.46673696522798,18.36673696522798,-1.2295822931596225,
4.1,-3.8,-0.5511296375811735,3.4280439313555013,17.365383870856192,13.565383870856191,-1.1022592751623472,
4.12,-1.4,-0.47791418347284076,3.8832918022139853,13.603329194476597,12.203329194476597,-0.9558283669456817,
4.14,1.6,-0.3967059093677861,4.226414816468346,12.668000707525035,14.268000707525035,-0.7934118187355724,
4.16,2.6,-0.30991541374604964,4.44094085494544,12.160774866102965,14.760774866102965,-0.6198308274920995,
4.18,0,-0.21974366120174854,4.564210173284359,9.554465324853478,9.554465324853478,-0.4394873224034973,
4.2,-1.5,-0.1273134867267478,4.666512135843636,3.2669013664028936,1.7669013664028936,-0.25462697345349583,
4.22,-1.4,-0.03327848514841672,4.724537310536748,-1.9673266708375687,-3.367326670837569,-0.06655697029683366,
4.24,-2.9,0.06115005737394035,4.705910802732588,-5.588194078296455,-8.488194078296456,0.12230011474788048,
4.26,-5,0.15476457077295988,4.643296853553553,-10.76034202936129,-15.76034202936129,0.30952914154591954,
4.28,-4.1,0.24681686373692432,4.549933054843373,-16.459223569534636,-20.559223569534637,0.4936337274738484,
4.3,-1.9,0.3361104427743874,4.367900071904946,-19.015767954334052,-20.91576795433405,0.6722208855487746,
4.32,-0.4,0.4206459309488072,4.074889803947027,-20.04263299024286,-20.44263299024286,0.8412918618976142,
4.34,2.4,0.498394834200887,3.690250098222259,-21.467030908255182,-19.067030908255184,0.9967896684017737,
4.36,7.4,0.5673306295872151,3.194878303333923,-21.20175625941117,-13.80175625941117,1.13466125917443,
4.38,12.5,0.6248838060142997,2.5536698479697355,-18.232134700121858,-5.732134700121858,1.2497676120285992,
4.4,14,0.6682258467889634,1.7758071542503524,-14.549962558758272,-0.5499625587582724,1.3364516935779265,
4.42,13.5,0.695470132996312,0.946078537470989,-13.812723547750945,-0.31272354775094513,1.3909402659926238,
4.44,11.7,0.7061110539881842,0.11765448095790787,-14.420501758763223,-2.7205017587632234,1.4122221079763682,
4.46,8.9,0.700564135495417,-0.6706250914245147,-15.704343796459844,-6.804343796459843,1.4011282709908337,
4.48,6.1,0.6799537063200115,-1.3868044401701325,-17.42068341278752,-11.320683412787519,1.3599074126400228,
4.5,6.7,0.6458310527926395,-2.0201730404567075,-18.63480071006416,-11.93480071006416,1.2916621055852788,
4.52,8,0.5992707008082515,-2.62896801733873,-15.967161391388824,-7.967161391388824,1.1985414016165028,
4.54,6.9,0.5407193508382687,-3.2177196733911853,-12.133692600681776,-5.233692600681776,1.0814387016765372,
4.56,6,0.47114779357016734,-3.729634771980021,-10.294130163907596,-4.294130163907596,0.9422955871403345,
4.58,4.2,0.3921297877156905,-4.161222099029197,-7.911919741396181,-3.711919741396181,0.7842595754313808,
4.6,-2,0.3055152519622067,-4.488419086098852,-6.169164570210029,-8.169164570210029,0.6110305039244132,
4.62,-5.4,0.21431506133329561,-4.619430643760596,-8.719335165314614,-14.119335165314615,0.428630122666591,
4.64,-7.6,0.12190609735203213,-4.609314750627473,-8.474989096742451,-16.07498909674245,0.24381219470406404,
4.66,-9.9,0.03086332449647409,-4.483137285848597,-7.128332273659821,-17.02833227365982,0.06172664899294797,
4.68,-12.5,-0.056497658343117735,-4.241765214196923,-6.070454038041232,-18.570454038041234,-0.11299531668623566,
4.7,-12.8,-0.137856847131206,-3.8838943659801886,-5.593436138436325,-18.393436138436325,-0.27571369426241216,
4.72,-9.8,-0.21140458258956205,-3.4617289343828768,-3.14904054237722,-12.94904054237722,-0.42280916517912426,
4.74,-8,-0.27658209760149965,-3.0479635258306828,2.268078729540269,-5.731921270459731,-0.5531641952029994,
4.76,-6.4,-0.33338307364643904,-2.6251889623970293,6.151109126664554,-0.24889087333544602,-0.6667661472928782,
4.78,-1,-0.3816545159191238,-2.196140772536685,9.495041926114084,8.495041926114084,-0.7633090318382477,
4.8,3.2,-0.42209593862178607,-1.8431220732773967,16.35852038582339,19.55852038582339,-0.8441918772435723,
4.82,4.7,-0.456040733588846,-1.5472612806940025,21.787070285931446,26.487070285931445,-0.9120814671776921,
4.84,4.7,-0.48413792726095795,-1.259121950965475,24.287677063051337,28.987677063051336,-0.968275854521916,
4.86,4.2,-0.5062881039738851,-0.9533645373216282,25.04686315999649,29.24686315999649,-1.0125762079477703,
4.88,1,-0.52208830863487,-0.6249890254996167,25.046835586370108,26.046835586370108,-1.04417661726974,
4.9,-7.5,-0.5306010740877276,-0.2256690549563949,22.032366013579136,14.532366013579136,-1.0612021481754552,
4.92,-14.1,-0.5294179327622291,0.34311232397848834,13.271231938058873,-0.8287680619411262,-1.0588358655244583,
4.94,-14.1,-0.5156260928943667,1.0333883708062843,5.866523985303388,-8.233476014696612,-1.0312521857887333,
4.96,-12.3,-0.48822529659210384,1.7022435631097772,4.532631439175999,-7.767368560824002,-0.9764505931842077,
4.98,-6.6,-0.4481068939036338,2.3035599168903445,4.522129459478348,-2.0778705405216513,-0.8962137878072676,
5,-2.5,-0.3974900942850574,2.750894960377142,8.055216967982743,5.555216967982743,-0.7949801885701148,
5.02,-3.4,-0.33919867249198904,3.070172935453637,9.733598914769848,6.333598914769848,-0.6783973449839781,
5.04,-5.7,-0.2748416135972707,3.356701431137873,6.184865369885644,0.484865369885644,-0.5496832271945414,
5.06,-10.3,-0.20483850707139548,3.634046060420257,1.0166970348708881,-9.283302965129113,-0.40967701414279095,
5.08,-8.8,-0.1289580245565575,3.9436248674952226,-6.695652802591685,-15.495652802591685,-0.257916049113115,
