T,Sx,Sv,Sa
1,8.750263789821442,54.40868593224137,348.30822382936503
1.01,8.764995418175205,55.16406830720617,340.3268765406787
1.02,8.943100810023155,55.200725124768816,341.13351058570476
1.03,9.14846204945728,54.161546927999225,342.2743617523811
1.04,9.183743300793266,54.69076691177375,336.9169596259509
1.05,9.065484343691107,54.224752575502606,325.973485209048
1.06,8.834942819531346,52.76945215072649,311.36634126283195
1.07,8.549964273664285,50.70892588853744,295.6607343818133
1.08,8.27167081984473,48.93428042242112,282.5201225117855
1.09,8.338366582384735,47.33078590989127,279.54623003437
1.1,8.426223988345336,46.5232347845901,277.3244762181958
1.11,8.523553882243796,47.01922000075327,275.4615293735993
1.12,8.627166770012801,47.621672519598796,274.22172972530893
1.13,8.73282399052087,48.265159402425176,272.5935072810721
1.14,8.814145607467575,48.88091740640242,270.2427265553223
1.15,8.861898152695304,49.404771853632724,266.9348711726982
1.16,8.874755016485,49.785211585432904,262.63504934569954
1.17,8.877419147483785,49.98969786114408,258.17775960070117
1.18,8.841400616996342,50.00746539219931,252.74812843744905
1.19,8.771913746524545,49.85967429781641,246.54332943763546
1.2,8.701801093947246,49.70176237576531,239.9892607625695
1.21,8.67574040987439,49.416076780767334,235.90574255245184
1.22,8.750152601322663,49.03841849754374,234.00141448794056
1.23,8.794940306953515,48.60263596168967,231.3923746917151
1.24,8.780180285502006,48.13602008759604,227.21813765448235
1.25,8.714064038275245,47.65641615963269,221.89750921971387
1.26,8.630993871113342,47.17112324591532,216.15715210871952
1.27,8.506528933083784,46.67753273463944,209.49544600545576
1.28,8.3443675863175,46.16531892027723,202.1851268534594
1.29,8.157380125596434,45.61977980105587,194.64941825525332
1.3,8.046731627222387,45.025686399947716,188.04991512181658
1.31,8.00584702691582,44.419735755157895,184.26256568796344
1.32,7.9448657494081765,43.78400158779878,180.38827940303204
1.33,7.882379456971196,43.07532916134942,176.41597798166143
1.34,7.804395057006733,42.29836124432809,172.10126407594038
1.35,7.708300386371401,41.46214733382366,167.6712145084924
1.36,7.612595045536611,40.57769835338613,163.27657342696116
1.37,7.505865921004427,39.655534686216924,158.6809776875211
1.38,7.386446314061956,38.70390806710023,153.93836676075506
1.39,7.255950526367789,37.72812496997461,149.122671093442
1.4,7.12599791213313,36.731057424643076,144.46658546028448
1.41,6.988323344622843,35.71460081829103,139.7076711924042
1.42,6.840803395169668,34.681611860557254,134.87236440411408
1.43,6.6852094415235985,33.637778022077825,129.9981352546877
1.44,6.5243028289391685,32.592931853604235,125.13921431321594
1.45,6.361979553007702,31.561492831413585,120.36825037408025
1.46,6.2777224449730635,30.561939346028066,116.44791918425571
1.47,6.310127799127594,29.615426255570508,115.35116472094977
1.48,6.3468182559953,28.74382396096591,114.40230087382955
1.49,6.388419557255754,27.967538653839778,113.56595856759493
1.5,6.436341576291447,27.665852735539623,112.83545464606188
1.51,6.490450937572293,27.65503494397323,112.3056097142102
1.52,6.562093010935455,27.61163357992354,111.9955183886371
1.53,6.652659148168952,27.74931728694609,112.0366669728896
1.54,6.7677337417353955,28.04700023968659,112.5177388113299
1.55,6.910855530564293,28.42229590372858,113.44075497286087
1.56,7.083097483570819,28.85297346564868,114.79574990889036
1.57,7.284613133281336,29.318552785011573,116.5191236215992
1.58,7.507305571497013,29.801717261986425,118.59891418626515
1.59,7.743837098336267,30.289221268119878,120.85466320632393
1.6,7.996464672043325,30.77225658135856,123.22527971210275
1.61,8.249120028816042,31.246304938277284,125.61564900745864
1.62,8.506795138146716,31.79038066876363,127.96177400892796
1.63,8.754708764871335,32.855196033531804,130.96567670572327
1.64,9.016303345215437,34.10426230701477,133.29041651291377
1.65,9.247118297379004,35.18362218387044,135.05951882816123
1.66,9.462843765691161,36.099624585222564,135.9329422112903
1.67,9.675006140053233,36.804922130548945,137.089730745833
1.68,9.87386426720679,37.22466450352472,138.33074567407917
1.69,10.060637426350024,37.352315078182514,139.24857857854803
1.7,10.275173354165778,37.257501052985496,141.05430002882437
1.71,10.555004826648084,36.97395853146746,143.2842108542035
1.72,10.812551906272185,36.518123421297396,145.13904507632125
1.73,11.065781204008125,36.81804273789656,146.66550246241698
1.74,11.299847901107483,37.212933380587366,148.16990389016567
1.75,11.539385487090193,37.54632601914307,149.47265617298785
1.76,11.778777375820715,37.80455881942706,150.80044158128317
1.77,12.023621409961402,37.975430823035396,152.29180972734417
1.78,12.299538293509864,38.0488885289561,153.90147216283094
1.79,12.595206276592549,38.629495798080676,155.90746011930912
1.8,12.915557742365646,39.3454926111131,158.20779830922382
1.81,13.278758495793731,40.00195100327909,160.77668745941244
1.82,13.672101329103405,40.58858937367553,163.79211940301767
1.83,14.085397431434776,41.097172423249326,167.04289375020014
1.84,14.52978182847939,41.52162489162196,170.3557270678762
1.85,14.982822932958744,42.15796868288098,173.91760737781618
1.86,15.43294548578151,43.66553834082172,177.2852092726209
1.87,15.880202123114145,45.159044893315674,180.42590393336735
1.88,16.30260633435973,46.60651162090784,183.27543609218029
1.89,16.689822702722157,47.91410709934492,185.61197825218449
1.9,17.05207553536452,49.127422354924484,187.38213566038638
1.91,17.36851741684906,50.299008033625334,188.73054895776502
1.92,17.63744327356387,51.73774014070625,189.5478974135531
1.93,17.854364213173625,53.0083197431209,189.85432527392436
1.94,18.014211951576428,54.10521417743023,189.63190807246346
1.95,18.11438737839078,55.016722271531414,188.78159025188398
1.96,18.15575167594347,55.71182048006954,187.25857941057612
1.97,18.432753210304984,56.13070890942537,188.26799877410645
1.98,18.76394906531439,56.295368390851884,189.61534673430015
1.99,19.033895842824407,56.25665841746904,190.3859994554017
2,19.244303629703303,55.89102964699049,190.51031305215326
2.01,19.398263942487258,55.325320286118064,190.0137703114994
2.02,19.4977814190472,54.80067027255012,189.152347368917
2.03,19.54422757806517,54.62396767728841,187.80824299055757
2.04,19.53979359255852,54.366307490218986,185.96809975108917
2.05,19.486771853158753,54.07382178120921,183.67609406722312
2.06,19.385228685294837,53.69986822408549,180.98606158090894
2.07,19.23322688429942,53.26432116419526,178.02097823093308
2.08,19.052003320081862,52.788461250338784,174.7502470136771
2.09,18.83981468179535,52.2943402719901,171.22813004794625
2.1,18.6114667467755,51.80407116069397,167.57557989241778
2.11,18.369456786898116,51.33907738118647,163.94415052328
2.12,18.338636535409908,50.91933956442125,162.05796084060407
2.13,18.377101285986928,50.56267803717319,160.86313374811152
2.14,18.390911559608707,50.28410798302079,159.63324928876398
2.15,18.393869031201124,50.095299631538346,158.25467642921365
2.16,18.395347385500948,50.52496860705863,156.74146358136738
2.17,18.38403650875854,51.06213522420098,155.28931059214753
2.18,18.38048137477688,51.64183054460169,153.85550769484863
2.19,18.379213090107573,52.27765568328572,152.4023079762559
2.2,18.376458418821848,52.97906585333273,150.96456715884213
2.21,18.383487997007556,53.75103396674245,149.616676368278
2.22,18.662625569234624,54.59392158699103,150.2127269142531
2.23,19.03831363008658,55.55428475645571,151.8374533199014
2.24,19.43937480182862,56.58110876982931,153.72455153288993
2.25,19.87223759199983,57.65869707608749,155.78820080502413
2.26,20.330458166184094,58.772347481380976,157.93969177955185
2.27,20.799118755831582,59.904576984461045,160.18663615919647
2.28,21.290091725776325,61.03584270451395,162.5506515040354
2.29,21.78683124060697,62.145300959257696,164.85651571315853
2.3,22.288311352560598,63.21156841561781,167.20254234508278
2.31,22.8362167791742,64.303224159076,169.7759624225748
2.32,23.39360698791843,65.32837647151797,172.53086617120235
2.33,23.95689958184507,66.25620815320892,175.18269484587162
2.34,24.508808207423144,67.06915139521375,177.66366814351935
2.35,25.03888854317687,67.8295618321831,180.046482193786
2.36,25.566651280376117,68.49744306949769,182.30110612465438
2.37,26.071756423541157,69.07246186908165,184.31138811840037
2.38,26.54784264446651,69.92189743078161,186.21126291335835
2.39,27.02048292350278,70.78777093883681,187.9181994500107
2.4,28.092588965249906,71.56803835111,193.2249474073623
2.41,29.2193198400057,72.27274335171289,199.2991170115192
2.42,30.343364576239036,72.9684450193142,205.34221626551312
2.43,31.463160267649446,73.73239219975659,211.2481359490179
2.44,32.57201884241379,75.18711972487672,216.97932906954384
2.45,33.64115954549308,77.66675586979197,222.4408424630144
2.46,34.67294858070637,80.02259396111873,227.43575317462523
2.47,35.664594842072454,82.17508504009818,232.1087677601787
2.48,36.59261142401818,84.02548701164675,236.27095594057727
2.49,37.454111322190904,86.6315819768967,239.90990846804183
2.5,38.24929732066746,89.58033041749054,242.9886876414054
2.51,38.97732360608825,92.4200217326957,245.64300256041082
2.52,39.64090508967851,95.43097825976501,247.75694081243216
2.53,40.22772201302311,98.25181910886731,249.44708800387633
2.54,40.7356461479542,100.85332868469115,250.6579905749114
2.55,41.16709356361024,103.20127837423037,251.30367752727466
2.56,41.526855017777294,105.17608986926439,251.42184425036942
2.57,41.82419984186614,106.96308103741625,251.10465462369075
2.58,42.061083552837246,108.37364618153099,250.53835872140252
2.59,42.238195580887165,109.36979809248976,249.58587050195842
2.6,42.361865448237225,110.09979616455573,248.263739718828
